Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
6.229117581261066e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764907951,0.11866996572418809,0.022821567688609445,1.4878521307305114e-57,1.27240170443917e-30,1.8261136243087234e-20,2.0540487851608554e-39,8.929914020332123e-31,9.949031435566133e-68,5.497690266540647e-12,6.876516216948721e-60,5.497690181349263e-12,5.770321736385032e-41,8.03802459373191e-40,1.755111699899695e-55,2.0350172979925627e-56,6.574537133219622e-22,8.80362160672009e-42,3.002439496827381e-10,8.889689919639998e-12,3.559240140462178e-14,5.530302045241555e-22,2.0499344895710795e-21,3.558495816063844e-14,1.0312845509453435e-30,2.924749005718647e-18,4.980512643592568e-19,1.2077401358439346e-20,5.1405851393154945e-36,6.680774381023215e-29,1.844188063770431e-21,1.0421699249960399e-36,3.090725931738084e-49,6.749362528596711e-20,2.2305218921874722e-52,7.005078144407212e-60,8.126276010357655e-46,7.477388303927098e-40,6.628595701541188e-51,6.095135030889006e-49,1.6305467443922598e-52
8.305490126683117e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727638772683,0.11866996562226234,0.02282156768712783,8.091048531090271e-57,2.683942340775111e-30,3.115435941235785e-20,8.460034847714076e-39,1.945779410203294e-30,4.991403812139753e-67,7.330253713315228e-12,2.644566439185873e-59,7.330253567989417e-12,1.502009845561305e-40,2.1624256225748584e-39,8.005993613875367e-55,9.28276299770732e-56,1.1215387005825996e-21,3.1462177169535526e-41,4.003252644653253e-10,1.1852919915556628e-11,4.74582080274241e-14,9.431576752467076e-22,3.496902867742023e-21,4.744532522233268e-14,2.1747642379692744e-30,4.812646243920388e-18,1.016908442414897e-18,2.983312318932618e-20,1.8990736623809315e-35,1.4092751580119097e-28,3.145903696016139e-21,3.279500912970895e-36,1.4098328603526494e-48,9.023643408950083e-20,1.1232869149481869e-51,3.8859190272636103e-59,2.904159754906081e-45,1.946358378817802e-39,2.663495594946827e-50,1.8998301602641165e-48,8.212627000754782e-52
1.2458235217527219e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761815903,0.11866996541841086,0.0228215676841646,1.2825899877226205e-55,7.331036468181533e-30,6.451080461612535e-20,6.8340053041613e-38,5.647986209616721e-30,5.327419374736273e-66,1.0995380616214868e-11,2.01271869243036e-58,1.0995380315339103e-11,5.5121525525397914e-40,8.743950193691652e-39,7.457783875360447e-54,8.647008951762203e-55,2.322003458644796e-21,1.9553573609961316e-40,6.004878910710495e-10,1.777937990354058e-11,7.119190645838648e-14,1.9518358140659542e-21,7.239740431356579e-21,7.116463010854067e-14,5.937620644590426e-30,9.396903364277962e-18,2.6339593931118947e-18,9.987736149433201e-20,1.3193585768134488e-34,3.8496222278029546e-28,6.5129722085478795e-21,1.710165632474848e-35,1.3132669804574719e-47,1.3599434619696165e-19,1.6461966406521318e-50,6.585101227777277e-58,1.8049296363295121e-44,7.14284891140493e-39,1.9508546444023582e-49,9.358437535548866e-48,1.2036533551624062e-50
1.6610980308371322e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759754537,0.11866996521455939,0.02282156768120137,7.202314015515002e-55,1.53396437223718e-29,1.0973049161061878e-19,2.7997588323804622e-37,1.2351488165220018e-29,2.667941205906911e-65,1.466050753376528e-11,7.600010326401908e-58,1.466050702205877e-11,1.4293399417781514e-39,2.3680521725672794e-38,3.404374036081227e-53,3.947211552968339e-54,3.949119762803791e-21,6.983825171724059e-40,8.006505130396895e-10,2.370583988549325e-11,9.492900651950919e-14,3.3181829564027995e-21,1.2312655006403997e-20,9.488169566866033e-14,1.241915686833398e-29,1.512992754265237e-17,5.259849374439129e-18,2.408229250196501e-19,4.735242708631324e-34,8.055494620382714e-28,1.1076500927990159e-20,5.313089444093214e-35,5.994804710019531e-47,1.8217890939402172e-19,8.132196486361207e-50,3.531758423354425e-57,6.446573953435618e-44,1.852191696500147e-38,7.824322159872141e-49,2.9359354334590488e-47,5.947925794516063e-50
2.4916470490059527e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072755631806,0.11866996480685645,0.02282156767527491,4.233722103364185e-53,4.8443862670236964e-29,2.3914345546036073e-19,4.849523549334627e-36,4.1086719352049394e-29,1.3675738923134105e-63,2.199076141696548e-11,9.839292992832308e-57,2.1990760302083457e-11,7.064145754487209e-39,1.186805721136099e-37,1.0006958128744598e-51,1.1602150437266355e-52,8.604327029617595e-21,7.492158306770563e-39,1.200975741750406e-09,3.5558759829596864e-11,1.424157203614857e-13,7.222444250086471e-21,2.6825471635296226e-20,1.4230847492253025e-13,3.9176685277436393e-29,2.926102938030124e-17,1.469067546791202e-17,9.949658849435235e-19,4.979345536890209e-33,2.5442884221876165e-27,2.4131559919707658e-20,3.566807216890255e-34,1.7619853032620808e-45,2.7594900879365223e-19,2.6326102895803568e-48,2.0640705194877138e-55,6.915901006683894e-43,9.153995212020721e-38,1.369540339707523e-47,2.2733935549541367e-46,1.9299476976026254e-48
3.3221960671747733e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751509075,0.11866996439915355,0.02282156766934845,3.2138343152791078e-52,1.1019911828480138e-28,4.1994498640028534e-19,2.57501833008944e-35,9.558341457550829e-29,1.0330473462926112e-62,2.932101536356189e-11,4.665324795691062e-56,2.932101340624067e-11,2.1059185528643623e-38,3.5589716075363776e-37,6.396921305330733e-51,7.416538619459923e-52,1.5106303345274872e-20,3.259922122768107e-38,1.6013009503894217e-09,4.741167974760071e-11,1.899199961178638e-13,1.2668146707900127e-20,4.709433709924263e-20,1.8972556423821025e-13,8.903189368459982e-29,4.6113954453317435e-17,3.0142583665570416e-17,2.6493357584837065e-18,2.1541916035583523e-32,5.7881254959921046e-27,4.236375729955477e-20,1.2398357741029222e-33,1.1263054158117764e-44,3.7156587490758527e-19,1.6855042763676935e-47,1.5521413437573693e-54,3.00920957258871e-42,2.7289342785244144e-37,7.301014184772034e-47,8.595581733281143e-46,1.2367727157725045e-47
4.1527450853435935e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072747386344,0.11866996399145065,0.02282156766342199,1.553495349219799e-51,2.095683870752282e-28,6.523282021153369e-19,9.285241612411308e-35,1.8393344710013558e-28,4.858677716723864e-62,3.6651269373761075e-11,1.5645491298022671e-55,3.665126633392289e-11,4.904075592023677e-38,8.336053852241656e-37,2.6492339973317575e-50,3.07145224742382e-51,2.346142977412439e-20,1.0036828250314486e-37,2.001626138887387e-09,5.926459963941874e-11,2.3744322550264504e-13,1.965639723576625e-20,7.3138377395573e-20,2.371329320353175e-13,1.6915749866473487e-28,6.47832951402426e-17,5.2129269768871376e-17,5.627077402865394e-18,6.685238591304415e-32,1.100797039251723e-26,6.578987481937813e-20,3.224120895567425e-33,4.664346909737451e-44,4.690358885674225e-19,7.235410937111006e-47,7.607854479865214e-54,9.264983986054544e-42,6.354905628204243e-37,2.6193165291878247e-46,2.3964939157902804e-45,5.312753601989426e-47
4.983294103512414e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072743263613,0.11866996358374776,0.022821567657495528,5.878746663206331e-51,3.557778232572581e-28,9.363633864073305e-19,2.688422220541191e-34,3.144485800275528e-28,1.7605478915649727e-61,4.398152344762308e-11,4.2972623684761704e-55,4.3981519084927814e-11,9.822936077697143e-38,1.679036033252428e-36,8.616766470863397e-50,9.989870435525904e-51,3.367183345359775e-20,2.526410930669195e-37,2.401951307221186e-09,7.111751950502533e-11,2.8498653154389574e-13,2.8184608298393437e-20,1.0496343186436455e-19,2.8453056912318056e-13,2.86911352742704e-28,8.461909412717644e-17,8.085516386656448e-17,1.0382869709300761e-17,1.7078181648413307e-31,1.8688488107940315e-26,9.441472855159572e-20,7.039007620896607e-33,1.5170484555102971e-43,5.683611766755389e-19,2.4850391061728367e-46,2.937657384256159e-53,2.332142157024255e-41,1.2728982881689382e-36,7.501437546411983e-46,5.5799052462277e-45,1.825747443640884e-46
6.644392139850055e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727350181515,0.11866996276834209,0.022821567645642606,5.632409858661685e-50,8.228925630622605e-28,1.659446308280123e-18,1.510798835934534e-33,7.327131696997927e-28,1.4868766854607183e-60,5.86420317863295e-11,2.234441004232917e-54,5.864202405678982e-11,2.9514680275054623e-37,5.097825254881398e-36,5.97012750313147e-49,6.921134712543752e-50,5.965969727740999e-20,1.095332500142943e-36,3.202601583382983e-09,9.482335915760282e-11,3.8013639413358443e-13,4.9845798145036024e-20,1.8595746551874908e-19,3.792966520594784e-13,6.6241322110783745e-28,1.2645928147220628e-16,1.5816304216011105e-16,2.6920061714944732e-17,7.679962005767265e-31,4.3226190325417204e-26,1.6725982003206219e-19,2.3916505087596028e-32,1.0509956252704727e-42,7.725788000883861e-19,1.981472171919943e-45,2.9400096249396407e-52,1.0111204670931236e-40,3.824646843288211e-36,4.078031139017653e-45,2.152037439327157e-44,1.4575234537636668e-45
8.305490176187696e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307272677269,0.11866996195293648,0.022821567633789685,2.8539851539371813e-49,1.5854889730094473e-27,2.5893121150123398e-18,5.533128426218148e-33,1.416869895871761e-27,7.087661048508551e-60,7.330254037967475e-11,7.747408317257441e-54,7.330252832155745e-11,6.956707705746584e-37,1.2113620380114775e-35,2.5141574468562474e-48,2.9145444122196243e-49,9.307274132277817e-20,3.349327134305503e-36,4.003251778843899e-09,1.1852919870532788e-10,4.753754765562602e-13,7.761925529599162e-20,2.900789621698886e-19,4.740238139305778e-13,1.274047266150108e-27,1.6932295998831418e-16,2.6079425274983443e-16,5.584359813486678e-17,2.3979991436066504e-30,8.328348384247972e-26,2.6089780283226945e-19,6.092075593110352e-32,4.4257057849361495e-42,9.842215897923578e-19,8.814331308475025e-45,1.489106181605918e-51,3.0918574968347845e-40,9.014835771245052e-36,1.4612418070376427e-44,6.118023720640871e-44,6.490313910185498e-45
9.966588212525337e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727185272285,0.11866996113753096,0.022821567621936763,1.0928167432262495e-48,2.7214774759528325e-27,3.726012247454198e-18,1.6108344761523213e-32,2.436900294135986e-27,2.6075681098608324e-59,8.796304922759283e-11,2.161599530836048e-53,8.796303187911146e-11,1.4120124633223703e-36,2.471710065618639e-35,8.280070886640956e-48,9.598362046838537e-49,1.339122376288889e-19,8.368677456265535e-36,4.803901893590133e-09,1.4223503814821901e-10,5.707082597441261e-13,1.1146954076097097e-19,4.1732520256384004e-19,5.687120647165348e-13,2.1830381647742646e-27,2.1225087718887196e-16,3.861567795112574e-16,1.0069486128596586e-16,6.079187320267845e-30,1.429482888505448e-25,3.75322548271252e-19,1.300139271808835e-31,1.4574618348539436e-41,1.203290815879369e-18,3.010582714547963e-44,5.744103813573262e-51,7.725448106429602e-40,1.829756881993225e-35,4.1854380950690105e-44,1.4523242009608082e-43,2.218990783674184e-44
1.1627686248862979e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072710281766,0.11866996032212553,0.022821567610083842,3.561782032997799e-48,4.3081855936206715e-27,5.069535692643033e-18,4.0571968739373043e-32,3.862174669922966e-27,8.226684526006952e-59,1.026235583299625e-10,5.259616082273102e-53,1.0262353472948868e-10,2.586597312487828e-36,4.5408856381504587e-35,2.3466621987879534e-47,2.7201770618131316e-48,1.8217782099467697e-19,1.8293546395239527e-35,5.604551927625676e-09,1.6594087748631743e-10,6.661377769801949e-13,1.513603911276996e-19,5.676884209067633e-19,6.633614228447327e-13,3.4496051318376565e-27,2.5527261234959093e-16,5.311033216135868e-16,1.6457327951593965e-16,1.3432044596851787e-29,2.262743768857001e-25,5.10523421697552e-19,2.456498355364695e-31,4.130327597790922e-41,1.4297861112310464e-18,8.803955266307293e-44,1.8968767426860241e-50,1.6887682356890382e-39,3.3518494413928757e-35,1.0400378954902505e-43,3.0578613393820307e-43,6.495765070434623e-44
1.328878428520062e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072702036304,0.11866995950672014,0.02282156759823092,1.0299988921667516e-47,6.421002370919023e-27,6.6198559904697564e-18,9.168628071323124e-32,5.760253880680279e-27,2.315014095780375e-58,1.172840676866494e-10,1.155129110515678e-52,1.1728403687277027e-10,4.389845326320423e-36,7.716308888926907e-35,5.946285900754412e-47,6.89246427491523e-48,2.3786866088945665e-19,3.6177747623141174e-35,6.405201880959579e-09,1.8964671671966955e-10,7.616663440439132e-13,1.9725633645066206e-19,7.411595752687933e-19,7.579719087474832e-13,5.131905017859495e-27,2.9856417445138387e-16,6.929052149088609e-16,2.5001121834662275e-16,2.676179710704028e-29,3.3720999310702257e-25,6.664887385621983e-19,4.240085422903155e-31,1.0465211349263264e-40,1.6637066434619927e-18,2.2835292262407355e-43,5.54978687758978e-50,3.339791777138444e-39,5.688604676678561e-35,2.323900167939531e-43,5.888183643169536e-43,1.6868261199523052e-43
1.494988232153826e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726937908416,0.11866995869131486,0.022821567586378,2.6867971899832835e-47,9.134190780102096e-27,8.376963727695688e-18,1.8948620591700661e-31,8.197641083664651e-27,5.915595010275621e-58,1.3194457729753646e-10,2.3325137457321095e-52,1.3194453830899439e-10,7.016545826498008e-36,1.23373951018705e-34,1.3722609000495627e-46,1.59054784690795e-47,3.009843773747229e-19,6.60192643316047e-35,7.205851753595992e-09,2.1335255584831484e-10,8.572961163559751e-13,2.491230454448221e-19,9.37731132475147e-19,8.525435402307168e-13,7.286759183785483e-27,3.420381012926365e-16,8.695289470579791e-16,3.5911197565026004e-16,4.9074520862469546e-29,4.79640973386852e-25,8.432082304241413e-19,6.824631739970299e-31,2.4149341802914707e-40,1.9050520308182436e-18,5.339660120306421e-43,1.4587401404942135e-49,6.094732360896751e-39,9.09244711041689e-35,4.7586925879709866e-43,1.0556608824664997e-42,3.949721525156024e-43
1.6610980357875902e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726855453784,0.11866995787590966,0.022821567574525078,6.511514485119966e-47,1.2522199018684431e-26,1.0340869264781765e-17,3.647579177932845e-31,1.1240956490840924e-26,1.4144755917565225e-57,1.46605087162528e-10,4.407549894655692e-52,1.4660503903813921e-10,1.0688196680945203e-35,1.8790129966702015e-34,2.9508519738029275e-46,3.4200851504232264e-47,3.715252221535168e-19,1.1293718352524847e-34,8.006501545532203e-09,2.3705839487228356e-10,9.530291161791024e-13,3.0692686505224723e-19,1.157397520180155e-18,9.47076331803616e-13,9.970680893007261e-27,3.85478950765083e-16,1.0593399895638914e-15,4.93711126231803e-16,8.420182073430027e-29,6.5745958475131795e-25,1.0406733897467031e-18,1.0396434055916135e-30,5.192520756120514e-40,2.1538225231938012e-18,1.1526077508332593e-42,3.559876654105601e-49,1.0426234146446612e-38,1.385041433810724e-34,9.091236926915913e-43,1.7873085239744406e-42,8.53986871235329e-43
1.9933176430551184e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726690544526,0.11866995624509949,0.02282156755081924,3.0693350227999982e-46,2.1624700463704126e-26,1.488907095205264e-17,1.1246147945535217e-30,1.9415421368498426e-26,6.647163597215832e-57,1.7592610765440046e-10,1.3292459108746924e-51,1.7592603837520495e-10,2.2155376692209822e-35,3.890897232667917e-34,1.1195578989254337e-45,1.2974575974129413e-46,5.348822404642182e-19,2.8267893551804577e-34,9.607800887304717e-09,2.8447007260632896e-10,1.1448115248190208e-12,4.402091932599778e-19,1.66598884616295e-18,1.13602545966789e-12,1.7153456461525277e-26,4.722565210148881e-16,1.4716155712978232e-15,8.462539754904894e-16,2.1172011944675157e-28,1.1350394168023367e-24,1.497803215756479e-18,2.126629037811699e-30,1.9696707912044103e-39,2.6736387595765728e-18,4.315532351871833e-42,1.6697459929343547e-48,2.6097426770666387e-38,2.8710404582124554e-34,2.7691668251169933e-42,4.452732877890237e-42,3.2101448555625646e-42
2.3255372503226467e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726525635256,0.11866995461428964,0.0228215675271134,1.0936057725445437e-45,3.433213080538995e-26,2.026450061534467e-17,2.8716153359686854e-30,3.082279064996566e-26,2.387152703978487e-56,2.0524712916147205e-10,3.3680724762612675e-51,2.052470348838514e-10,4.1040719493749775e-35,7.197181119101134e-34,3.391592405856792e-45,3.930175250233461e-46,7.279411171465528e-19,6.063332332979525e-34,1.1209099906262067e-08,3.3188174992205646e-10,1.3370247856390373e-12,5.96833889868501e-19,2.2668865007985532e-18,1.3248194129963052e-12,2.7130725187991743e-26,5.587127504153927e-16,1.9185256952978897e-15,1.3189104426754828e-15,4.558196791989639e-28,1.8014534145918893e-24,2.037807648637667e-18,3.846150389578932e-30,5.965860129449183e-39,3.2231567394654127e-18,1.2842509136746486e-41,5.919808012874726e-48,5.597956376523099e-38,5.318350943543555e-34,7.002277455994388e-42,9.629859044963739e-42,9.588955638149118e-42
2.657756857590175e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726360725976,0.11866995298348011,0.02282156750340756,3.200482872909432e-45,5.124965468632995e-26,2.646715843703984e-17,6.38869068632496e-30,4.6002694672395907e-26,7.055961392670898e-56,2.3456815168290876e-10,7.510538881088555e-51,2.345680285640719e-10,7.000240013046749e-35,1.2256369305075347e-33,8.709422414849005e-45,1.0091642002635111e-45,9.507021098905355e-19,1.162804313661708e-33,1.281039860240163e-08,3.792934268197306e-10,1.5296768807509728e-12,7.765333642504573e-19,2.9600398420323765e-18,1.5134583184744791e-12,4.0347333593979873e-26,6.451053236510093e-16,2.3911959800251657e-15,1.92017150119184e-15,8.770808804149272e-28,2.6882376325279696e-24,2.6606129029649735e-18,6.367216587117553e-30,1.531739919720926e-38,3.802376706218298e-18,3.2469721798337925e-41,1.7299292988189117e-47,1.073590465482797e-37,9.071451855467167e-34,1.5443685524447873e-41,1.8760113733972348e-41,2.4329050712413235e-41
2.989976464857703e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726195816684,0.11866995135267093,0.02282156747970172,8.141106957948934e-45,7.298272777062375e-26,3.3497030300403706e-17,1.2825574099071935e-29,6.549414621126625e-26,1.8118335547551746e-55,2.6388917521785735e-10,1.521369853361045e-50,2.6388901941591767e-10,1.1211276275057298e-34,1.959579787321659e-33,1.9803362568735058e-44,2.2944400246862827e-45,1.2031648715200482e-18,2.0499543208001827e-33,1.4411696975727354e-08,4.267051032996206e-10,1.72277369329739e-12,9.790429252766246e-19,3.745396426134278e-18,1.7019423057193102e-12,5.724146322315741e-26,7.31543040075413e-16,2.8831400002440607e-15,2.656286135690512e-15,1.5511408351112063e-27,3.826894295371138e-24,3.3661436442876312e-18,9.861927206538176e-30,3.482270556405492e-38,4.4112982984966064e-18,7.285676584139468e-41,4.403389435032085e-47,1.892736227435937e-37,1.4528499425278064e-33,3.074987411261503e-41,3.3754783977917247e-41,5.477533229882015e-41
3.322196072125231e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072603090737,0.11866994972186205,0.02282156745599588,1.8635094778143745e-44,1.0013725961737034e-25,4.135410723660576e-17,2.378350490390563e-29,8.983571947828371e-26,4.1820769162765434e-55,2.9321019976546816e-10,2.859659609391188e-50,2.932100074394335e-10,1.7085656737407051e-34,2.9810825434103514e-33,4.102582050126056e-44,4.752922396190262e-45,1.4853291215673961e-18,3.384974290579714e-33,1.601299502624245e-08,4.741167793619917e-10,1.9163196924732117e-12,1.2041012090039333e-18,4.622904086082152e-18,1.89027150379232e-12,7.82448799888516e-26,8.179421847529304e-16,3.3896719574623147e-15,3.5318957705053333e-15,2.568965081787919e-27,5.248901277823305e-24,4.154324850172798e-18,1.450460174658159e-29,7.212888905656013e-38,5.049921221831982e-18,1.492042396367766e-40,1.0096492733238674e-46,3.1254694902076458e-37,2.21411011374957e-33,5.656828115020085e-41,5.706260561199255e-41,1.1254813126510582e-40
